air_temperature,humidity,pressure,rainfall,track_temperature,wind_direction,wind_speed,date,session_key,meeting_key
25.4,28,780.7,0,46.8,288,2,2023-10-28T20:47:49.022000+00:00,9177,1223
25.5,28,780.7,0,46.5,246,1.6,2023-10-28T20:48:49.022000+00:00,9177,1223
25.5,28,780.7,0,46.5,261,0.8,2023-10-28T20:49:49.021000+00:00,9177,1223
25.6,28,780.7,0,46.4,0,1.6,2023-10-28T20:50:49.036000+00:00,9177,1223
25.5,28,780.7,0,46.4,302,0.5,2023-10-28T20:51:49.020000+00:00,9177,1223
25.5,28,780.5,0,46.4,266,1.7,2023-10-28T20:52:49.050000+00:00,9177,1223
25.4,28,780.5,0,46.2,287,1.6,2023-10-28T20:53:49.050000+00:00,9177,1223
25.4,28,780.5,0,46.2,317,1.2,2023-10-28T20:54:49.065000+00:00,9177,1223
25.4,28,780.5,0,46,290,0.6,2023-10-28T20:55:49.048000+00:00,9177,1223
25.3,27,780.5,0,46,225,1.3,2023-10-28T20:56:49.048000+00:00,9177,1223
25.2,28,780.5,0,45.8,150,1,2023-10-28T20:57:49.062000+00:00,9177,1223
25.2,28,780.5,0,45.8,310,0.6,2023-10-28T20:58:49.062000+00:00,9177,1223
25.3,28,780.5,0,45.8,276,1,2023-10-28T20:59:49.077000+00:00,9177,1223
25.3,28,780.5,0,45.8,70,1.7,2023-10-28T21:00:49.061000+00:00,9177,1223
25.3,28,780.5,0,45.8,287,1.6,2023-10-28T21:01:49.060000+00:00,9177,1223
25.4,28,780.5,0,45.8,285,1,2023-10-28T21:02:49.059000+00:00,9177,1223
25.5,28,780.5,0,45.2,292,2.2,2023-10-28T21:03:49.058000+00:00,9177,1223
25.6,28,780.5,0,45.3,269,1.5,2023-10-28T21:04:49.058000+00:00,9177,1223
25.7,27,780.5,0,45.2,319,1.2,2023-10-28T21:05:49.073000+00:00,9177,1223
25.8,27,780.5,0,44.7,269,0.8,2023-10-28T21:06:49.056000+00:00,9177,1223
25.8,28,780.5,0,44.7,246,1.2,2023-10-28T21:07:49.071000+00:00,9177,1223
25.9,28,780.5,0,44.8,84,0.6,2023-10-28T21:08:49.055000+00:00,9177,1223
26,28,780.4,0,44.6,28,0.4,2023-10-28T21:09:49.086000+00:00,9177,1223
25.9,28,780.4,0,44.6,218,0.6,2023-10-28T21:10:49.069000+00:00,9177,1223
25.9,27,780.4,0,44.7,218,1,2023-10-28T21:11:49.069000+00:00,9177,1223
25.9,28,780.2,0,45,265,1,2023-10-28T21:12:49.068000+00:00,9177,1223
25.9,27,780.4,0,44.9,250,2.5,2023-10-28T21:13:49.067000+00:00,9177,1223
26,28,780.5,0,44.9,141,0.8,2023-10-28T21:14:49.067000+00:00,9177,1223
26.1,27,780.4,0,44.9,0,1.1,2023-10-28T21:15:49.066000+00:00,9177,1223
26,27,780.2,0,44.9,2,1,2023-10-28T21:16:49.081000+00:00,9177,1223
26,27,780.2,0,44.5,103,1.7,2023-10-28T21:17:49.065000+00:00,9177,1223
26,26,780.2,0,44.4,98,2.7,2023-10-28T21:18:49.080000+00:00,9177,1223
26.1,27,780.2,0,44.4,144,0.8,2023-10-28T21:19:49.063000+00:00,9177,1223
26.3,27,780.2,0,44.3,126,0.6,2023-10-28T21:20:49.079000+00:00,9177,1223
26.3,27,780.4,0,44.3,92,1.2,2023-10-28T21:21:49.078000+00:00,9177,1223
26.4,26,780.2,0,44.3,92,1.1,2023-10-28T21:22:49.077000+00:00,9177,1223
26.3,26,780.2,0,44.3,71,3.5,2023-10-28T21:23:49.076000+00:00,9177,1223
26.1,26,780.2,0,43.7,93,2.2,2023-10-28T21:24:49.076000+00:00,9177,1223
26.1,26,780.2,0,43.7,70,2,2023-10-28T21:25:49.075000+00:00,9177,1223
26.1,26,780.2,0,44,95,1.6,2023-10-28T21:26:49.074000+00:00,9177,1223
26.1,26,780.2,0,43.9,117,1.8,2023-10-28T21:27:49.074000+00:00,9177,1223
26,27,780.2,0,44,88,2.7,2023-10-28T21:28:49.073000+00:00,9177,1223
26,27,780.2,0,43.6,98,2,2023-10-28T21:29:49.072000+00:00,9177,1223
26.1,28,780.2,0,43.4,110,1.5,2023-10-28T21:30:49.087000+00:00,9177,1223
26.1,27,780.2,0,43.3,120,0.8,2023-10-28T21:31:49.087000+00:00,9177,1223
26.2,27,780.2,0,44.4,149,2.2,2023-10-28T21:32:49.117000+00:00,9177,1223
26.1,27,780.2,0,44.4,176,2.2,2023-10-28T21:33:49.117000+00:00,9177,1223
26.1,27,780,0,44.7,169,1.1,2023-10-28T21:34:49.132000+00:00,9177,1223
26.1,28,780.2,0,44.2,113,0.8,2023-10-28T21:35:49.131000+00:00,9177,1223
25.9,27,780,0,44.2,112,2.4,2023-10-28T21:36:49.146000+00:00,9177,1223
25.8,27,780.2,0,44.3,105,2.7,2023-10-28T21:37:49.145000+00:00,9177,1223
25.7,27,780,0,44.2,111,2.2,2023-10-28T21:38:49.160000+00:00,9177,1223
25.7,27,780,0,44.2,118,1.7,2023-10-28T21:39:49.175000+00:00,9177,1223
25.8,27,780,0,43.8,98,2.7,2023-10-28T21:40:49.174000+00:00,9177,1223
25.7,27,780,0,43.8,59,1.7,2023-10-28T21:41:49.174000+00:00,9177,1223
25.8,27,780,0,43.8,117,1,2023-10-28T21:42:49.189000+00:00,9177,1223
25.8,27,780,0,43.7,102,1.2,2023-10-28T21:43:49.172000+00:00,9177,1223
25.8,27,780,0,43.3,125,1.2,2023-10-28T21:44:49.187000+00:00,9177,1223
25.7,27,780,0,43.4,63,1.8,2023-10-28T21:45:49.202000+00:00,9177,1223
25.7,27,780,0,43.2,0,1.8,2023-10-28T21:46:49.202000+00:00,9177,1223
25.7,27,780,0,43.1,96,0.8,2023-10-28T21:47:49.217000+00:00,9177,1223
25.7,26,780,0,42.1,292,0.4,2023-10-28T21:48:49.216000+00:00,9177,1223
25.6,26,780,0,41.6,310,1.8,2023-10-28T21:49:49.215000+00:00,9177,1223
25.7,26,780,0,41.6,310,1.8,2023-10-28T21:50:49.215000+00:00,9177,1223
25.7,26,780,0,41.5,65,1.7,2023-10-28T21:51:49.214000+00:00,9177,1223
25.8,26,780,0,41.5,305,0.8,2023-10-28T21:52:49.213000+00:00,9177,1223
25.8,26,780,0,41.5,270,1.3,2023-10-28T21:53:49.213000+00:00,9177,1223
25.7,26,780,0,41.5,287,2.4,2023-10-28T21:54:49.228000+00:00,9177,1223
25.8,26,780,0,41.4,344,2.5,2023-10-28T21:55:49.227000+00:00,9177,1223
25.8,26,780,0,41.1,25,1.5,2023-10-28T21:56:49.211000+00:00,9177,1223
25.9,27,780,0,40.8,14,1.1,2023-10-28T21:57:49.226000+00:00,9177,1223
26,27,780,0,40.8,267,0.8,2023-10-28T21:58:49.225000+00:00,9177,1223
26,27,780,0,40.8,245,0.6,2023-10-28T21:59:49.224000+00:00,9177,1223
26.1,27,780,0,40.8,62,0,2023-10-28T22:00:49.224000+00:00,9177,1223
26.2,26,780,0,40.2,325,0.4,2023-10-28T22:01:49.223000+00:00,9177,1223
26.2,26,780,0,39.8,333,0.8,2023-10-28T22:02:49.222000+00:00,9177,1223
30.9,52,917,0,43.4,11,3,2023-11-03T17:45:47.646000+00:00,9304,1224
30.8,52,917,0,44,11,3,2023-11-03T17:46:47.645000+00:00,9304,1224
30.7,51,917,0,44.5,6,3.4,2023-11-03T17:47:47.644000+00:00,9304,1224
30.7,51,917,0,44.5,18,3.7,2023-11-03T17:48:47.643000+00:00,9304,1224
30.5,51,917,0,43.9,20,3.2,2023-11-03T17:49:47.627000+00:00,9304,1224
30.5,52,917,0,43.5,7,4.3,2023-11-03T17:50:47.641000+00:00,9304,1224
30.4,53,917.2,0,42.7,20,4,2023-11-03T17:51:47.640000+00:00,9304,1224
30.2,53,917,0,41.5,15,3.5,2023-11-03T17:52:47.639000+00:00,9304,1224
30.2,53,917,0,41.1,347,3.7,2023-11-03T17:53:47.638000+00:00,9304,1224
30.2,54,917,0,40.6,18,2.7,2023-11-03T17:54:47.637000+00:00,9304,1224
30.2,54,917,0,40.6,24,2.2,2023-11-03T17:55:47.651000+00:00,9304,1224
30.2,54,917,0,40.9,13,2.2,2023-11-03T17:56:47.682000+00:00,9304,1224
30.2,54,917,0,41,2,2.2,2023-11-03T17:57:47.681000+00:00,9304,1224
30.2,53,917,0,41,21,3.2,2023-11-03T17:58:47.695000+00:00,9304,1224
30,53,916.7,0,40.9,21,3,2023-11-03T17:59:47.694000+00:00,9304,1224
30,54,916.7,0,40.9,23,2.7,2023-11-03T18:00:47.693000+00:00,9304,1224
30,54,916.7,0,40.4,12,2,2023-11-03T18:01:47.692000+00:00,9304,1224
30,54,916.5,0,41,18,3.2,2023-11-03T18:02:47.691000+00:00,9304,1224
29.8,54,916.5,0,40.8,10,3,2023-11-03T18:03:47.705000+00:00,9304,1224
29.8,55,916.7,0,39.9,21,2.7,2023-11-03T18:04:47.720000+00:00,9304,1224
29.7,55,916.7,0,39.8,11,3,2023-11-03T18:05:47.735000+00:00,9304,1224
29.7,55,916.7,0,39.8,14,3,2023-11-03T18:06:47.749000+00:00,9304,1224
29.7,55,916.7,0,39.8,4,3.5,2023-11-03T18:07:47.764000+00:00,9304,1224
29.6,55,916.9,0,39.8,2,2.9,2023-11-03T18:08:47.778000+00:00,9304,1224
29.7,55,916.9,0,39.8,7,1.7,2023-11-03T18:09:47.777000+00:00,9304,1224
29.7,55,916.9,0,39.9,15,2.5,2023-11-03T18:10:47.776000+00:00,9304,1224
29.7,55,916.9,0,40,8,3.2,2023-11-03T18:11:47.775000+00:00,9304,1224
29.7,55,916.9,0,39.2,352,3.2,2023-11-03T18:12:47.774000+00:00,9304,1224
29.7,56,916.7,0,39.2,16,2.7,2023-11-03T18:13:47.773000+00:00,9304,1224
29.7,56,916.7,0,39.5,353,1.7,2023-11-03T18:14:47.772000+00:00,9304,1224
29.8,56,916.7,0,39.6,3,2,2023-11-03T18:15:47.787000+00:00,9304,1224
29.8,56,916.7,0,39.6,37,2,2023-11-03T18:16:47.786000+00:00,9304,1224
29.8,56,916.7,0,39.7,16,2.2,2023-11-03T18:17:47.785000+00:00,9304,1224
29.8,56,916.5,0,39.7,359,2.2,2023-11-03T18:18:47.768000+00:00,9304,1224
29.7,56,916.5,0,38.8,14,2.5,2023-11-03T18:19:47.782000+00:00,9304,1224
29.7,56,916.5,0,38.8,6,2.9,2023-11-03T18:20:47.781000+00:00,9304,1224
29.8,56,916.5,0,38.8,4,3.4,2023-11-03T18:21:47.780000+00:00,9304,1224
29.7,56,916.7,0,39.1,15,3.5,2023-11-03T18:22:47.779000+00:00,9304,1224
29.6,56,916.9,0,38.3,1,3,2023-11-03T18:23:47.778000+00:00,9304,1224
29.6,57,917,0,38.2,3,2.5,2023-11-03T18:24:47.793000+00:00,9304,1224
29.6,57,916.9,0,38.7,19,2.2,2023-11-03T18:25:47.792000+00:00,9304,1224
29.6,56,917,0,38.5,15,2.2,2023-11-03T18:26:47.791000+00:00,9304,1224
29.6,57,917,0,38.3,355,1.8,2023-11-03T18:27:47.790000+00:00,9304,1224
29.6,57,917,0,38.3,12,2.2,2023-11-03T18:28:47.773000+00:00,9304,1224
29.6,57,917.2,0,38.3,15,2,2023-11-03T18:29:47.787000+00:00,9304,1224
29.6,56,917.2,0,38.4,6,1.8,2023-11-03T18:30:47.786000+00:00,9304,1224
29.7,56,917.2,0,38.5,9,1.7,2023-11-03T18:31:47.785000+00:00,9304,1224
29.7,56,917,0,37.6,6,2.7,2023-11-03T18:32:47.784000+00:00,9304,1224
29.6,57,917.2,0,37.6,22,2.2,2023-11-03T18:33:47.783000+00:00,9304,1224
29.6,57,917.2,0,37.6,7,2.2,2023-11-03T18:34:47.798000+00:00,9304,1224
29.6,57,917.2,0,37.7,16,3,2023-11-03T18:35:47.797000+00:00,9304,1224
29.6,57,917.2,0,37.7,356,1.8,2023-11-03T18:36:47.796000+00:00,9304,1224
29.6,57,917.4,0,37.1,8,2.4,2023-11-03T18:37:47.795000+00:00,9304,1224
29.5,57,917.5,0,37,22,2.7,2023-11-03T18:38:47.809000+00:00,9304,1224
29.5,58,917.7,0,36.6,356,3.5,2023-11-03T18:39:47.792000+00:00,9304,1224
29.3,58,917.9,0,36.5,339,2.9,2023-11-03T18:40:47.791000+00:00,9304,1224
29.1,59,917.9,0,36.5,17,3.5,2023-11-03T18:41:47.790000+00:00,9304,1224
29,60,917.9,0,36.5,23,2.2,2023-11-03T18:42:47.805000+00:00,9304,1224
28.8,61,917.9,0,36.1,19,2.7,2023-11-03T18:43:47.804000+00:00,9304,1224
28.7,61,918,0,36.1,21,2.9,2023-11-03T18:44:47.803000+00:00,9304,1224
28.6,62,918,0,35.7,20,3.2,2023-11-03T18:45:47.802000+00:00,9304,1224
28.6,62,918,0,35.9,39,2.5,2023-11-03T18:46:47.801000+00:00,9304,1224
28.6,61,918,0,35.9,18,2.9,2023-11-03T18:47:47.800000+00:00,9304,1224
28.5,61,918.2,0,35.8,15,2.9,2023-11-03T18:48:47.799000+00:00,9304,1224
28.5,61,918.4,0,35.8,32,2.7,2023-11-03T18:49:47.813000+00:00,9304,1224
28.5,61,918.4,0,35.7,16,2.7,2023-11-03T18:50:47.812000+00:00,9304,1224
28.5,61,918.5,0,35.7,34,3,2023-11-03T18:51:47.811000+00:00,9304,1224
28.5,61,918.7,0,35.6,4,1.7,2023-11-03T18:52:47.810000+00:00,9304,1224
28.4,62,918.5,0,35.5,47,1.2,2023-11-03T18:53:47.809000+00:00,9304,1224
28.4,62,918.4,0,36,27,1.2,2023-11-03T18:54:47.808000+00:00,9304,1224
28.4,62,918.2,0,36,48,1.2,2023-11-03T18:55:47.807000+00:00,9304,1224
28.4,62,918.2,0,35.1,33,2,2023-11-03T18:56:47.806000+00:00,9304,1224
28.4,62,918.4,0,35.2,37,1.7,2023-11-03T18:57:47.805000+00:00,9304,1224
28.4,62,918.5,0,35.5,29,1.8,2023-11-03T18:58:47.804000+00:00,9304,1224
28.4,63,918.5,0,35.5,4,1.2,2023-11-03T18:59:47.818000+00:00,9304,1224
28.5,63,918.5,0,35.4,52,0.8,2023-11-03T19:00:47.817000+00:00,9304,1224
28.5,63,918.5,0,35.4,356,0.6,2023-11-03T19:01:47.816000+00:00,9304,1224
28.5,63,918.7,0,35.7,28,0.4,2023-11-03T19:02:47.815000+00:00,9304,1224
28.5,63,918.7,0,35.7,86,0.8,2023-11-03T19:03:47.814000+00:00,9304,1224
28.5,62,918.7,0,35.6,76,0.5,2023-11-03T19:04:47.813000+00:00,9304,1224
28.5,62,918.7,0,35.6,191,0.4,2023-11-03T19:05:47.812000+00:00,9304,1224
28.5,62,919,0,35.3,160,0,2023-11-03T19:06:47.826000+00:00,9304,1224
28.5,62,919.5,0,35.3,148,0.8,2023-11-03T19:07:47.810000+00:00,9304,1224
28.4,63,919.5,0,35.3,165,2.7,2023-11-03T19:08:47.809000+00:00,9304,1224
27.9,60,919.5,1,35.1,140,1.5,2023-11-03T19:09:47.808000+00:00,9304,1224
26.6,58,919.5,1,33.3,187,3.7,2023-11-03T19:10:47.822000+00:00,9304,1224
24.5,47,922.5,0,42.4,75,0.8,2023-11-04T13:48:51.763000+00:00,9308,1224
24.4,46,922.5,0,43.3,48,0.8,2023-11-04T13:49:51.762000+00:00,9308,1224
24.5,47,922.5,0,43.3,28,0.6,2023-11-04T13:50:51.761000+00:00,9308,1224
24.5,47,922.5,0,44.1,51,1.1,2023-11-04T13:51:51.760000+00:00,9308,1224
24.6,47,922.7,0,44.8,123,0.6,2023-11-04T13:52:51.759000+00:00,9308,1224
24.7,47,922.5,0,45.6,152,1,2023-11-04T13:53:51.758000+00:00,9308,1224
24.7,46,922.5,0,45.7,142,0.6,2023-11-04T13:54:51.772000+00:00,9308,1224
24.8,47,922.5,0,46,48,1,2023-11-04T13:55:51.756000+00:00,9308,1224
25,45,922.5,0,46.5,39,1.2,2023-11-04T13:56:51.770000+00:00,9308,1224
25,46,922.5,0,46,342,0.6,2023-11-04T13:57:51.769000+00:00,9308,1224
25,46,922.5,0,46,71,0.8,2023-11-04T13:58:51.768000+00:00,9308,1224
24.9,46,922.4,0,46.5,14,0.5,2023-11-04T13:59:51.767000+00:00,9308,1224
24.9,46,922.5,0,46.7,344,1,2023-11-04T14:00:51.766000+00:00,9308,1224
25.1,46,922.5,0,46.7,76,0.8,2023-11-04T14:01:51.765000+00:00,9308,1224
25.2,45,922.4,0,46.1,0,0.4,2023-11-04T14:02:51.764000+00:00,9308,1224
25.2,45,922.4,0,45.3,53,0.6,2023-11-04T14:03:51.779000+00:00,9308,1224
25.3,46,922.4,0,44.4,81,1,2023-11-04T14:04:51.762000+00:00,9308,1224
25.3,46,922.4,0,44.5,72,0.8,2023-11-04T14:05:51.777000+00:00,9308,1224
25.2,47,922.5,0,44.4,346,1.1,2023-11-04T14:06:51.775000+00:00,9308,1224
25.3,47,922.5,0,44.4,64,1.2,2023-11-04T14:07:51.774000+00:00,9308,1224
25.2,46,922.4,0,43.8,15,0.8,2023-11-04T14:08:51.773000+00:00,9308,1224
25.1,46,922.5,0,43.3,14,0.8,2023-11-04T14:09:51.772000+00:00,9308,1224
25.1,46,922.5,0,43.3,359,0.8,2023-11-04T14:10:51.771000+00:00,9308,1224
25.2,45,922.4,0,43.9,50,1,2023-11-04T14:11:51.770000+00:00,9308,1224
25.2,45,922.4,0,44.7,54,1.2,2023-11-04T14:12:51.769000+00:00,9308,1224
25.3,45,922.2,0,44.7,21,1.5,2023-11-04T14:13:51.784000+00:00,9308,1224
25.4,45,922.5,0,44.2,25,1.3,2023-11-04T14:14:51.783000+00:00,9308,1224
25.3,45,922.4,0,44.2,16,2,2023-11-04T14:15:51.782000+00:00,9308,1224
25.1,46,922.4,0,44.2,39,1.5,2023-11-04T14:16:51.781000+00:00,9308,1224
25,47,922.4,0,43.3,21,2,2023-11-04T14:17:51.779000+00:00,9308,1224
25,46,922.4,0,44.4,345,2.7,2023-11-04T14:18:51.778000+00:00,9308,1224
24.9,46,922.4,0,44.4,24,2.2,2023-11-04T14:19:51.777000+00:00,9308,1224
24.9,47,922.4,0,44.7,37,2.9,2023-11-04T14:20:51.776000+00:00,9308,1224
24.8,46,922.2,0,43.6,30,3.5,2023-11-04T14:21:51.775000+00:00,9308,1224
24.8,47,922.4,0,43.4,18,1.7,2023-11-04T14:22:51.790000+00:00,9308,1224
24.9,47,922.4,0,45.6,348,0.8,2023-11-04T14:23:51.789000+00:00,9308,1224
25,47,922.4,0,46.2,88,0.6,2023-11-04T14:24:51.788000+00:00,9308,1224
25.1,46,922.2,0,47,40,0.6,2023-11-04T14:25:51.787000+00:00,9308,1224
25.3,45,922.2,0,48.1,0,1.1,2023-11-04T14:26:51.770000+00:00,9308,1224
25.3,45,922.2,0,48.8,27,0,2023-11-04T14:27:51.785000+00:00,9308,1224
25.4,44,922.2,0,49,358,1,2023-11-04T14:28:51.784000+00:00,9308,1224
25.5,44,922.2,0,49,54,2.2,2023-11-04T14:29:51.782000+00:00,9308,1224
25.5,44,922.4,0,48.3,23,1.2,2023-11-04T14:30:51.781000+00:00,9308,1224
25.5,45,922.4,0,48.4,10,1.3,2023-11-04T14:31:51.796000+00:00,9308,1224
25.4,45,922.5,0,48.6,53,0.6,2023-11-04T14:32:51.795000+00:00,9308,1224
25.4,44,922.4,0,49.1,92,1,2023-11-04T14:33:51.794000+00:00,9308,1224
25.4,43,922.4,0,49.4,53,1.3,2023-11-04T14:34:51.808000+00:00,9308,1224
25.4,43,922.4,0,50.2,36,1.5,2023-11-04T14:35:51.792000+00:00,9308,1224
25.5,43,922.4,0,50.3,56,2.2,2023-11-04T14:36:51.775000+00:00,9308,1224
25.4,44,922.2,0,50.3,30,3.5,2023-11-04T14:37:51.790000+00:00,9308,1224
25.4,44,922.2,0,50.4,34,2.5,2023-11-04T14:38:51.789000+00:00,9308,1224
25.2,44,922.4,0,50.4,8,3.5,2023-11-04T14:39:51.788000+00:00,9308,1224
25,45,922.4,0,50.4,329,1.1,2023-11-04T14:40:51.787000+00:00,9308,1224
25.2,46,922.2,0,50.1,24,2.9,2023-11-04T14:41:51.801000+00:00,9308,1224
25.2,46,922.4,0,50.5,28,3.2,2023-11-04T14:42:51.800000+00:00,9308,1224
25.3,46,922.4,0,51,40,2,2023-11-04T14:43:51.799000+00:00,9308,1224
25.2,45,922.2,0,51.4,16,3.9,2023-11-04T14:44:51.798000+00:00,9308,1224
25.1,46,922.2,0,51.6,20,2,2023-11-04T14:45:51.812000+00:00,9308,1224
25.2,45,922.2,0,52,21,2.5,2023-11-04T14:46:51.796000+00:00,9308,1224
25.3,44,922.2,0,52,24,3,2023-11-04T14:47:51.795000+00:00,9308,1224
25.3,45,922.2,0,51.9,25,4,2023-11-04T14:48:51.794000+00:00,9308,1224
25.3,45,922.2,0,51.9,24,4,2023-11-04T14:49:51.793000+00:00,9308,1224
25.2,45,922.2,0,51.6,23,3.5,2023-11-04T14:50:51.807000+00:00,9308,1224
25.2,44,922.2,0,51.6,23,3.7,2023-11-04T14:51:51.806000+00:00,9308,1224
25.3,44,922.2,0,51.6,28,3.5,2023-11-04T14:52:51.805000+00:00,9308,1224
25.3,44,922.2,0,51.8,13,3.2,2023-11-04T14:53:51.804000+00:00,9308,1224
25.3,44,922,0,52,20,3.2,2023-11-04T14:54:51.803000+00:00,9308,1224
25.3,43,922,0,52.3,25,2.4,2023-11-04T14:55:51.802000+00:00,9308,1224
25.3,43,922.2,0,52.3,32,3,2023-11-04T14:56:51.801000+00:00,9308,1224
25.3,43,922.2,0,52.3,355,3.2,2023-11-04T14:57:51.817000+00:00,9308,1224
25.3,43,922.2,0,51.9,48,3.4,2023-11-04T14:58:51.816000+00:00,9308,1224
25.3,43,922.2,0,51.8,15,3.4,2023-11-04T14:59:51.830000+00:00,9308,1224
25.3,43,922.2,0,51.8,15,3.4,2023-11-04T15:00:51.845000+00:00,9308,1224
25.4,43,922.2,0,51.8,35,2.2,2023-11-04T15:01:51.860000+00:00,9308,1224
25.5,43,922.2,0,53.3,26,2.5,2023-11-04T15:02:51.858000+00:00,9308,1224
25.5,43,922.2,0,53.3,25,2.7,2023-11-04T15:03:51.857000+00:00,9308,1224
25.5,43,922.2,0,52.3,39,2,2023-11-04T15:04:51.872000+00:00,9308,1224
25.5,42,922.2,0,53.2,34,2.7,2023-11-04T15:05:51.871000+00:00,9308,1224
25.5,42,922.2,0,53.2,52,3,2023-11-04T15:06:51.870000+00:00,9308,1224
25.5,42,922.2,0,53.7,44,2.2,2023-11-04T15:07:51.869000+00:00,9308,1224
25.6,42,922.2,0,53.8,34,2.4,2023-11-04T15:08:51.868000+00:00,9308,1224
25.6,42,922.2,0,54.4,77,1.8,2023-11-04T15:09:51.882000+00:00,9308,1224
25.6,41,922.2,0,54.6,330,1.8,2023-11-04T15:10:51.897000+00:00,9308,1224
25.6,39,922.2,0,54.9,25,1.2,2023-11-04T15:11:51.911000+00:00,9308,1224
25.8,39,922.2,0,55.6,53,1.3,2023-11-04T15:12:51.910000+00:00,9308,1224
25.8,38,922.2,0,55.6,43,1.7,2023-11-04T15:13:51.909000+00:00,9308,1224
14.9,62,942.5,0,16.6,191,1.2,2023-11-18T07:45:04.023000+00:00,9314,1225
14.9,61,942.5,0,16.6,183,1.1,2023-11-18T07:46:04.022000+00:00,9314,1225
14.9,61,942.5,0,16.7,177,1.1,2023-11-18T07:47:04.037000+00:00,9314,1225
14.8,61,942.5,0,16.8,186,1.2,2023-11-18T07:48:04.051000+00:00,9314,1225
14.9,61,942.4,0,16.7,206,1.2,2023-11-18T07:49:04.034000+00:00,9314,1225
14.9,61,942.5,0,16.8,199,1.1,2023-11-18T07:50:04.033000+00:00,9314,1225
14.9,60,942.5,0,16.9,178,1.2,2023-11-18T07:51:04.064000+00:00,9314,1225
14.8,61,942.5,0,16.9,28,0.4,2023-11-18T07:52:04.047000+00:00,9314,1225
14.9,61,942.4,0,16.9,48,1,2023-11-18T07:53:04.061000+00:00,9314,1225
14.8,61,942.4,0,17,53,1.6,2023-11-18T07:54:04.060000+00:00,9314,1225
14.8,62,942.4,0,16.7,33,1.3,2023-11-18T07:55:04.059000+00:00,9314,1225
14.7,62,942.4,0,16.5,51,1.1,2023-11-18T07:56:04.058000+00:00,9314,1225
14.8,62,942.4,0,16.5,38,1.1,2023-11-18T07:57:04.057000+00:00,9314,1225
14.8,62,942.4,0,16.5,47,0.8,2023-11-18T07:58:04.056000+00:00,9314,1225
14.8,63,942.5,0,16.6,51,1.1,2023-11-18T07:59:04.071000+00:00,9314,1225
14.8,63,942.4,0,16.6,55,0.8,2023-11-18T08:00:04.070000+00:00,9314,1225
14.8,63,942.4,0,16.6,50,0.6,2023-11-18T08:01:04.068000+00:00,9314,1225
14.8,62,942.4,0,16.7,55,0.6,2023-11-18T08:02:04.099000+00:00,9314,1225
14.7,63,942.4,0,16.7,60,0.6,2023-11-18T08:03:04.098000+00:00,9314,1225
14.7,63,942.5,0,16.7,0,0.3,2023-11-18T08:04:04.112000+00:00,9314,1225
14.7,62,942.5,0,16.8,225,1.1,2023-11-18T08:05:04.111000+00:00,9314,1225
14.9,62,942.5,0,16.9,233,1.2,2023-11-18T08:06:04.126000+00:00,9314,1225
14.9,62,942.5,0,16.8,220,0.8,2023-11-18T08:07:04.140000+00:00,9314,1225
15,62,942.5,0,16.8,224,0.6,2023-11-18T08:08:04.155000+00:00,9314,1225
15.1,62,942.5,0,16.9,219,0.6,2023-11-18T08:09:04.154000+00:00,9314,1225
15.2,62,942.5,0,16.9,217,0.8,2023-11-18T08:10:04.168000+00:00,9314,1225
15.3,62,942.4,0,17,216,1,2023-11-18T08:11:04.198000+00:00,9314,1225
15.4,61,942.4,0,17,204,1.5,2023-11-18T08:12:04.197000+00:00,9314,1225
15.4,61,942.4,0,17,205,1.6,2023-11-18T08:13:04.196000+00:00,9314,1225
15.4,61,942.4,0,17,207,1.2,2023-11-18T08:14:04.195000+00:00,9314,1225
15.4,60,942.4,0,17,213,1.2,2023-11-18T08:15:04.194000+00:00,9314,1225
15.4,60,942.5,0,17,219,1,2023-11-18T08:16:04.193000+00:00,9314,1225
15.4,60,942.4,0,17,231,1.1,2023-11-18T08:17:04.192000+00:00,9314,1225
15.4,60,942.2,0,17,230,1,2023-11-18T08:18:04.191000+00:00,9314,1225
15.5,60,942.4,0,17.1,260,0.8,2023-11-18T08:19:04.206000+00:00,9314,1225
15.4,60,942.4,0,17,240,0.8,2023-11-18T08:20:04.189000+00:00,9314,1225
15.5,60,942.4,0,17,228,1,2023-11-18T08:21:04.204000+00:00,9314,1225
15.4,60,942.4,0,17,207,1,2023-11-18T08:22:04.202000+00:00,9314,1225
15.4,60,942.2,0,16.9,160,0.6,2023-11-18T08:23:04.201000+00:00,9314,1225
15.4,60,942.2,0,16.9,228,0.4,2023-11-18T08:24:04.185000+00:00,9314,1225
15.4,60,942.2,0,16.9,218,0,2023-11-18T08:25:04.199000+00:00,9314,1225
15.3,60,942.2,0,17,203,1.1,2023-11-18T08:26:04.198000+00:00,9314,1225
15.2,61,942.2,0,16.8,232,0.6,2023-11-18T08:27:04.197000+00:00,9314,1225
15.2,60,942.2,0,16.7,208,0.6,2023-11-18T08:28:04.196000+00:00,9314,1225
15.1,60,942,0,16.8,213,1,2023-11-18T08:29:04.211000+00:00,9314,1225
15.1,61,942,0,16.8,200,1.1,2023-11-18T08:30:04.241000+00:00,9314,1225
15.2,61,942,0,17,192,1.6,2023-11-18T08:31:04.240000+00:00,9314,1225
15.2,61,942,0,17.1,198,1.6,2023-11-18T08:32:04.239000+00:00,9314,1225
15.2,61,942,0,17.1,189,1.1,2023-11-18T08:33:04.253000+00:00,9314,1225
